state,county,value
Indiana,LaPorte,"48,508"
Indiana,Lawrence,"20,976"
Indiana,Madison,"58,888"
Indiana,Marion,"418,073"
Indiana,Marshall,"19,850"
Indiana,Martin,"4,754"
Indiana,Miami,"15,409"
Indiana,Monroe,"59,240"
Indiana,Montgomery,"16,523"
Indiana,Morgan,"27,796"
Indiana,Newton,"6,025"
Indiana,Noble,"20,088"
Indiana,Ohio,"2,785"
Indiana,Orange,"9,133"
Indiana,Owen,"10,023"
Indiana,Parke,"8,066"
Indiana,Perry,"8,490"
Indiana,Pike,"5,739"
Indiana,Porter,"66,306"
Indiana,Posey,"11,243"
Indiana,Pulaski,"6,039"
Indiana,Putnam,"14,705"
Indiana,Randolph,"11,728"
Indiana,Ripley,"11,989"
Indiana,Rush,"7,483"
Indiana,Scott,"10,425"
Indiana,Shelby,"19,069"
Indiana,Spencer,"8,883"
Indiana,St. Joseph,"114,926"
Indiana,Starke,"10,953"
Indiana,Steuben,"19,371"
Indiana,Sullivan,"8,892"
Indiana,Switzerland,"4,993"
Indiana,Tippecanoe,"71,708"
Indiana,Tipton,"6,971"
Indiana,Union,"3,231"
Indiana,Vanderburgh,"83,028"
Indiana,Vermillion,"7,468"
Indiana,Vigo,"46,104"
Indiana,Wabash,"14,121"
Indiana,Warren,"3,680"
Indiana,Warrick,"24,369"
Indiana,Washington,"12,153"
Indiana,Wayne,"31,194"
Indiana,Wells,"11,666"
Indiana,White,"12,955"
Indiana,Whitley,"14,307"
Iowa,Adair,"3,694"
Iowa,Adams,"2,002"
Iowa,Allamakee,"7,606"
Iowa,Appanoose,"6,612"
Iowa,Audubon,"2,980"
Iowa,Benton,"11,079"
Iowa,Black Hawk,"56,079"
Iowa,Boone,"11,756"
Iowa,Bremer,"9,943"
Iowa,Buchanan,"8,948"
Iowa,Buena Vista,"8,223"
Iowa,Butler,"6,684"
Iowa,Calhoun,"5,088"
Iowa,Carroll,"9,390"
Iowa,Cass,"6,562"
Iowa,Cedar,"8,064"
Iowa,Cerro Gordo,"22,115"
Iowa,Cherokee,"5,774"
Iowa,Chickasaw,"5,678"
Iowa,Clarke,"4,096"
Iowa,Clay,"8,061"
Iowa,Clayton,"8,995"
Iowa,Clinton,"21,711"
Iowa,Crawford,"6,943"
Iowa,Dallas,"27,825"
Iowa,Davis,"3,585"
Iowa,Decatur,"3,829"
Iowa,Delaware,"8,012"
Iowa,Des Moines,"18,499"
Iowa,Dickinson,"12,901"
Iowa,Dubuque,"39,388"
Iowa,Emmet,"4,760"
Iowa,Fayette,"9,543"
Iowa,Floyd,"7,494"
Iowa,Franklin,"4,889"
Iowa,Fremont,"3,433"
Iowa,Greene,"4,540"
Iowa,Grundy,"5,520"
Iowa,Guthrie,"5,759"
Iowa,Hamilton,"7,190"
Iowa,Hancock,"5,305"
Iowa,Hardin,"8,204"
Iowa,Harrison,"6,727"
Iowa,Henry,"8,269"
Iowa,Howard,"4,360"
Iowa,Humboldt,"4,673"
Iowa,Ida,"3,421"
Iowa,Iowa,"7,244"
Iowa,Jackson,"9,396"
Iowa,Jasper,"16,155"
Iowa,Jefferson,"7,568"
Iowa,Johnson,"56,543"
Iowa,Jones,"8,876"
