year,county,state,copd_prev,asthma_prev,tobacco_prev,med_income_5y,perc_below_poverty_1y,perc_below_poverty_5y,unemployment_1y,unemployment_5y,num_days_rain,perc_cultivated_land_use,perc_forest_cover,perc_park_proximity,rural_urban,total_pollutants,acetaldehyde,benzene,formaldehyde,apc_percent_diff
2013,Montgomery,OHIO,13,6,9,43401.0,0.186924145,0.176875621,0.101377167,0.11416322,131.0,0.323,0.112,0.69,1.0,11.9,1.96,0.91,1.41,-0.068530702
2013,Tooele,UTAH,9,5,6,61412.0,,0.08740329,,0.066306114,112.0,0.001,0.072,0.12,1.0,7.0,1.05,0.25,0.7,0.202492212
2012,Concordia,LOUISIANA,11,4,9,28971.0,,0.298526824,,0.172264993,113.0,0.49,0.019,0.1,2.0,8.8,2.69,0.31,2.12,-0.132471729
2014,Ector,TEXAS,13,5,8,54903.0,0.100058049,0.145726278,0.053334739,0.053155307,52.0,0.001,0.0,0.54,1.0,7.6,2.46,0.49,1.97,-0.137205387
2014,Acadia,LOUISIANA,12,4,10,37684.0,,0.198583663,,0.09432108,145.0,0.613,0.001,0.31,1.0,9.5,2.22,0.37,1.74,-0.22675367
2013,Perry,ARKANSAS,11,4,10,42455.0,,0.156077892,,0.085460596,111.0,0.017,0.767,0.02,1.0,10.2,3.26,0.32,2.48,0.317018072
2013,Nolan,TEXAS,16,4,9,36806.0,,0.184553176,,0.089207821,77.0,0.083,0.069,0.17,2.0,7.1,2.43,0.44,1.9,-0.054763263
2014,Elk,PENNSYLVANIA,14,6,10,46576.0,,0.103211306,,0.055657338,178.0,0.006,0.825,0.26,2.0,9.1,1.28,0.43,0.78,-0.022151899
2014,Petersburg,VIRGINIA,11,6,10,33927.0,,0.27503708,,0.147643194,151.0,0.073,0.367,0.43,1.0,8.9,2.69,0.7,2.22,-0.088979592
2012,Reeves,TEXAS,9,4,5,39577.0,,0.240298256,,0.11088372,53.0,0.01,0.001,0.23,2.0,6.6,2.71,0.28,2.2,0.287790698
2014,Tompkins,NEW YORK,8,4,7,52836.0,0.198247895,0.205859363,0.071739048,0.058280393,158.0,0.132,0.418,0.3,1.0,8.7,1.36,0.6,0.94,-0.026532479
2014,Pickaway,OHIO,15,4,14,55678.0,,0.127811685,,0.073816843,138.0,0.742,0.087,0.17,1.0,11.6,1.86,0.78,1.29,0.047109208
2013,Sheboygan,WISCONSIN,7,5,6,52920.0,0.114897691,0.095338278,0.057385415,0.071223259,126.0,0.436,0.142,0.54,1.0,9.6,1.21,0.61,0.89,0.010703364
2014,Wayne,UTAH,7,3,3,43393.0,,0.176340118,,0.027293405,77.0,0.001,0.108,0.09,2.0,4.7,0.94,0.06,0.54,-0.080071174
2014,Coahoma,MISSISSIPPI,10,5,10,27735.0,,0.373618901,,0.194170237,110.0,0.668,0.006,0.28,2.0,10.4,2.81,0.64,2.03,-0.161020882
2013,Monmouth,NEW JERSEY,11,5,5,84526.0,0.076944917,0.069538005,0.08415626,0.089770392,134.0,0.132,0.275,0.3,1.0,9.5,1.65,0.71,1.34,-0.036616162
2012,Montgomery,KENTUCKY,16,4,15,35832.0,,0.254274398,,0.112804361,148.0,0.02,0.269,0.0,2.0,9.7,2.08,0.42,1.54,0.002747253
2012,Nash,NORTH CAROLINA,11,5,12,43757.0,0.216898739,0.175521359,0.146451652,0.122682184,143.0,0.236,0.355,0.04,1.0,9.2,2.47,0.46,1.83,-0.056410256
2013,Greene,NEW YORK,13,5,8,49655.0,,0.151283965,,0.103225224,160.0,0.034,0.739,0.06,2.0,7.7,1.32,0.43,0.96,-0.108797851
2013,McPherson,SOUTH DAKOTA,11,5,3,37240.0,,0.198979586,,0.008849557,105.0,0.146,0.001,0.32,2.0,7.3,0.89,0.16,0.63,-0.234443471
2012,Tulare,CALIFORNIA,11,6,6,43803.0,0.304363489,0.248271108,0.135613948,0.140345186,52.0,0.21,0.29,0.1,1.0,13.7,2.36,0.45,2.39,-0.117759389
2012,Broadwater,MONTANA,10,3,7,47480.0,,0.082483612,,0.036770009,114.0,0.052,0.269,0.26,2.0,5.8,1.01,0.23,0.63,-0.244458931
2013,San Luis Obispo,CALIFORNIA,8,4,4,58697.0,0.153115451,0.142855465,0.057712056,0.083972119,63.0,0.033,0.137,0.49,1.0,8.7,1.13,0.29,1.22,0.069456067
2014,Custer,IDAHO,7,3,6,39432.0,,0.202504724,,0.050406504,129.0,0.008,0.352,0.12,2.0,5.9,0.83,0.07,0.49,0.460821686
2013,Union,NEW JERSEY,9,5,4,68507.0,0.114795737,0.107960925,0.099857196,0.110182822,138.0,0.014,0.152,0.76,1.0,10.7,2.03,1.1,1.81,-0.038138332
2013,Panola,MISSISSIPPI,12,3,8,35715.0,,0.252985716,,0.12033195,120.0,0.316,0.265,0.13,2.0,9.8,2.87,0.38,2.14,0.123673281
2012,Calhoun,MICHIGAN,13,5,10,42164.0,0.178928509,0.169752046,0.114023909,0.13278839,130.0,0.384,0.158,0.26,1.0,10.5,1.54,0.64,1.18,0.071474984
2014,Lenawee,MICHIGAN,14,6,10,48118.0,0.150143996,0.144843131,0.066915438,0.101937287,140.0,0.539,0.088,0.26,2.0,10.3,1.5,0.68,1.06,0.159016393
2013,Oconto,WISCONSIN,9,4,7,51615.0,,0.101837113,,0.077115528,123.0,0.207,0.417,0.09,1.0,8.7,1.19,0.32,0.84,-0.180677541
2012,Dillon,SOUTH CAROLINA,14,5,11,26668.0,,0.327765435,,0.146115199,144.0,0.296,0.195,0.12,2.0,9.4,2.68,0.3,1.96,0.433541481
2012,Freestone,TEXAS,14,5,7,45510.0,,0.150958031,,0.057725374,94.0,0.004,0.201,0.14,2.0,9.2,2.4,0.32,2.14,0.39658444
2014,Lincoln,MISSOURI,16,5,13,53280.0,,0.15059565,,0.123154007,126.0,0.271,0.348,0.12,1.0,10.7,2.2,0.36,1.8,0.216309606
2013,Conecuh,ALABAMA,19,4,6,24658.0,,0.326993853,,0.247873396,132.0,0.034,0.671,0.02,2.0,9.1,3.36,0.28,2.54,-0.132785467
2012,Henderson,ILLINOIS,12,3,7,49612.0,,0.103934154,,0.06911958,107.0,0.643,0.153,0.03,2.0,10.4,1.77,0.26,1.23,0.062533121
2014,Carroll,KENTUCKY,22,6,16,39668.0,,0.320709497,,0.152006492,143.0,0.046,0.537,0.3,2.0,10.4,2.04,0.45,1.45,0.175595238
2014,Coffee,ALABAMA,13,6,10,45558.0,,0.187819585,,0.067922249,122.0,0.142,0.513,0.0,2.0,9.6,3.25,0.37,2.42,0.14803849
2013,Woods,OKLAHOMA,11,5,6,51619.0,,0.153816551,,0.037756927,71.0,0.283,0.011,0.26,2.0,8.0,2.18,0.23,1.57,-0.207100592
2013,Bear Lake,IDAHO,8,3,5,44964.0,,0.129475653,,0.055987559,142.0,0.017,0.251,0.25,2.0,6.4,0.92,0.1,0.65,-0.231917336
2013,Scott,INDIANA,19,4,16,42898.0,,0.190486282,,0.149038464,149.0,0.277,0.461,0.11,1.0,10.7,2.12,0.63,1.52,-0.143797468
2013,Bexar,TEXAS,8,5,6,50112.0,0.173337474,0.176393524,0.071469359,0.08015687,85.0,0.056,0.226,0.33,1.0,9.9,2.14,0.55,1.92,0.016369048
2012,Fayette,PENNSYLVANIA,13,4,8,38108.0,0.164969683,0.18654494,0.073724456,0.097403571,193.0,0.035,0.679,0.14,1.0,11.0,1.58,0.53,1.06,-0.065486726
2013,Dinwiddie,VIRGINIA,11,5,9,52027.0,,0.131833613,,0.100659341,156.0,0.076,0.653,0.05,1.0,8.9,2.56,0.39,2.01,-0.389114071
2014,Emmet,IOWA,10,4,6,48545.0,,0.117009982,,0.047247022,98.0,0.814,0.009,0.68,2.0,9.4,1.2,0.41,0.81,-0.084204057
2014,Houston,TEXAS,14,3,8,32855.0,,0.225101382,,0.089391991,115.0,0.05,0.33,0.07,2.0,9.2,2.64,0.46,2.17,-0.044109112
2014,Belmont,OHIO,14,5,13,43045.0,0.152399585,0.145320982,0.090097122,0.09043888,146.0,0.06,0.592,0.2,1.0,11.2,1.74,0.62,1.2,-0.000483325
2014,Hamilton,KANSAS,13,2,7,44274.0,,0.158597022,,0.02461984,53.0,0.533,0.0,0.19,2.0,6.9,1.54,0.14,1.07,0.556291391
2013,Bayfield,WISCONSIN,7,3,6,44944.0,,0.13531509,,0.088002153,139.0,0.008,0.813,0.09,2.0,7.4,1.06,0.22,0.79,0.538065844
2014,Vernon,MISSOURI,14,4,13,40508.0,,0.194473431,,0.054838069,102.0,0.273,0.157,0.23,2.0,9.4,2.38,0.46,1.79,-0.16642547
2012,Sumter,GEORGIA,11,4,9,33528.0,,0.306963176,,0.137400493,128.0,0.248,0.392,0.15,2.0,10.5,3.19,0.42,2.4,0.023374726
2013,Red Lake,MINNESOTA,9,3,5,47569.0,,0.118652463,,0.054751132,93.0,0.691,0.041,0.01,2.0,8.1,0.86,0.24,0.64,0.759048604
2014,Calhoun,TEXAS,13,4,8,47546.0,,0.197444454,,0.087920874,99.0,0.209,0.008,0.0,2.0,7.8,1.23,0.32,1.08,0.180660104
2014,Geary,KANSAS,13,4,8,45660.0,,0.130107552,,0.072817609,75.0,0.127,0.119,0.53,2.0,8.9,2.09,0.72,1.59,0.241734019
2013,De Soto,LOUISIANA,14,4,9,39162.0,,0.226379365,,0.098543204,118.0,0.009,0.462,0.0,1.0,10.0,2.96,0.91,2.5,-0.082579186
2012,Wabash,ILLINOIS,14,3,8,45011.0,,0.128722951,,0.080877431,121.0,0.68,0.12,0.02,2.0,10.7,2.04,0.38,1.37,-0.495955196
2012,Beckham,OKLAHOMA,17,6,9,51506.0,,0.150178894,,0.028717045,80.0,0.15,0.028,0.33,2.0,7.6,2.36,0.2,1.77,-0.24247949
2014,Charles,MARYLAND,11,5,8,91910.0,0.060337655,0.07564722,0.054880269,0.070288658,134.0,0.066,0.437,0.08,1.0,9.2,2.19,0.61,1.75,0.082480433
2012,Graham,KANSAS,18,4,6,43929.0,,0.090627417,,0.032585084,61.0,0.422,0.001,0.06,2.0,7.4,1.58,0.21,1.08,-0.359133127
2012,Moore,TEXAS,12,4,7,48489.0,,0.1498539,,0.054703992,73.0,0.345,0.0,0.21,2.0,7.0,1.8,0.42,1.31,0.003838772
2012,Bristol Bay,ALASKA,8,4,10,79931.0,,0.061621621,,0.06876228,,,,0.01,2.0,,0.0,0.12,0.01,-0.28248974
2013,Perry,PENNSYLVANIA,12,4,7,57375.0,,0.096737705,,0.079523504,133.0,0.081,0.679,0.15,1.0,11.4,1.64,0.51,1.23,0.09084195
2013,Currituck,NORTH CAROLINA,13,4,11,57159.0,,0.097502321,,0.092234552,136.0,0.211,0.135,0.11,1.0,8.0,1.66,0.27,1.24,0.365125241
2013,Leavenworth,KANSAS,11,5,9,63435.0,0.115544759,0.107172541,0.050999384,0.077426828,80.0,0.154,0.222,0.28,1.0,10.1,2.13,0.54,1.65,-0.141809291
2012,White Pine,NEVADA,10,3,7,46505.0,,0.139039174,,0.100044765,96.0,0.001,0.322,0.0,2.0,4.7,0.96,0.09,0.57,-0.031707317
2014,Freestone,TEXAS,13,4,8,44072.0,,0.17036669,,0.051831782,94.0,0.004,0.201,0.14,2.0,9.2,2.4,0.32,2.14,0.118051879
2012,Franklin,NEW YORK,16,5,11,45702.0,,0.175852269,,0.093130782,186.0,0.022,0.683,0.35,2.0,8.4,1.07,0.46,0.66,0.002781641
2012,Wasco,OREGON,8,4,8,43601.0,,0.192933127,,0.08424817,158.0,0.062,0.244,0.32,2.0,6.3,1.19,0.66,1.06,-0.066060316
2012,St. Martin,LOUISIANA,12,4,10,41137.0,,0.180947736,,0.083552159,136.0,0.165,0.0,0.06,1.0,10.1,2.29,0.36,1.91,0.097475044
2012,Spencer,INDIANA,12,4,9,54832.0,,0.124951474,,0.070616506,154.0,0.489,0.289,0.14,2.0,10.9,2.16,0.38,1.56,-0.038604306
2012,Laramie,WYOMING,13,5,8,54596.0,0.106820084,0.103508539,0.07302089,0.048354816,100.0,0.131,0.009,0.45,1.0,6.7,1.09,0.48,0.75,-0.116995074
2013,Fleming,KENTUCKY,21,5,18,32495.0,,0.221834913,,0.096883155,143.0,0.033,0.391,0.0,2.0,9.7,1.97,0.34,1.42,0.175632911
2014,Hoke,NORTH CAROLINA,14,6,13,43754.0,,0.222249597,,0.116727047,145.0,0.165,0.375,0.0,1.0,9.4,2.69,0.37,1.93,0.037527594
2014,Covington,ALABAMA,17,4,11,36256.0,,0.200875595,,0.105259962,130.0,0.034,0.587,0.11,2.0,9.2,3.25,0.32,2.35,0.256372906
2013,Ward,NORTH DAKOTA,12,4,7,56580.0,0.074327007,0.090672985,0.016290134,0.025552059,103.0,0.599,0.009,0.24,2.0,7.7,0.87,0.74,0.67,0.007699711
2014,Hamilton,ILLINOIS,16,2,8,41801.0,,0.16648452,,0.072048381,118.0,0.513,0.201,0.0,2.0,10.0,2.09,0.33,1.45,0.120707596
2014,St. Tammany,LOUISIANA,13,4,9,61942.0,0.107590921,0.108171709,0.064745426,0.077267118,144.0,0.005,0.203,0.08,1.0,9.1,2.56,0.42,2.08,-0.073095823
2013,Yellow Medicine,MINNESOTA,9,4,6,52510.0,,0.122345701,,0.040762901,98.0,0.806,0.011,0.24,2.0,9.2,1.03,0.22,0.74,-0.029359953
2013,Zapata,TEXAS,14,5,4,31109.0,,0.346504331,,0.081821352,40.0,0.003,0.0,0.29,2.0,7.2,1.69,0.36,1.63,0.122628726
2013,Livingston,NEW YORK,12,6,12,53518.0,0.159669861,0.133919209,0.052733772,0.061808258,165.0,0.264,0.285,0.11,1.0,9.3,1.23,0.44,0.79,-0.171830986
2014,Walton,FLORIDA,16,3,9,44468.0,,0.17658709,,0.082213961,121.0,0.046,0.468,0.11,1.0,8.6,2.66,0.28,1.99,-0.015135135
2013,Brown,KANSAS,14,4,10,39968.0,,0.190184042,,0.058132589,94.0,0.648,0.058,0.12,2.0,9.3,1.86,0.27,1.31,-0.201918465
2012,Leslie,KENTUCKY,25,4,13,26386.0,,0.211493641,,0.0811124,170.0,0.001,0.871,0.0,2.0,9.1,2.03,0.26,1.47,-0.183305369
2013,Canadian,OKLAHOMA,11,5,8,63629.0,0.053261973,0.069950156,0.034172233,0.051984984,74.0,0.467,0.075,0.28,1.0,9.8,2.5,0.51,2.0,-0.171413502
2012,Berkshire,MASSACHUSETTS,10,5,9,47513.0,0.140419394,0.123914063,0.098533913,0.091441162,155.0,0.013,0.749,0.2,1.0,7.9,1.25,0.58,0.89,0.11185006
2014,Yell,ARKANSAS,16,3,13,37378.0,,0.198926479,,0.081086844,102.0,0.016,0.677,0.14,2.0,10.0,3.31,0.33,2.55,-0.003938946
2014,Habersham,GEORGIA,12,4,9,40689.0,,0.177565709,,0.087891154,148.0,0.0,0.651,0.01,2.0,9.4,2.5,0.34,1.81,0.045280123
2012,Wetzel,WEST VIRGINIA,16,5,10,37897.0,,0.17456831,,0.075087495,145.0,0.007,0.893,0.27,2.0,10.3,1.77,0.5,1.25,-0.260326609
2012,Craig,VIRGINIA,13,5,6,47691.0,,0.082912624,,0.043023255,147.0,0.014,0.861,0.12,1.0,8.3,1.67,0.25,1.12,0.4375
2014,Marion,KENTUCKY,18,4,13,38478.0,,0.17037195,,0.099359334,144.0,0.104,0.465,0.07,2.0,9.9,2.14,0.33,1.47,0.139223561
2012,Cache,UTAH,4,4,3,49203.0,0.165638998,0.159766704,0.064615704,0.068918303,102.0,0.105,0.439,0.52,1.0,7.6,1.09,0.64,0.83,0.350045579
2014,Jack,TEXAS,14,6,7,45130.0,,0.182135925,,0.054619409,81.0,0.019,0.211,0.11,2.0,8.1,2.49,0.38,1.92,-0.198187549
2013,Houston,ALABAMA,11,6,10,40948.0,0.178883806,0.180326089,0.084977426,0.081675202,122.0,0.315,0.254,0.01,1.0,9.5,3.11,0.51,2.34,-0.138412698
2012,Bienville,LOUISIANA,14,4,10,31229.0,,0.280237883,,0.098968349,120.0,0.001,0.599,0.0,2.0,10.1,3.17,0.45,2.5,-0.044251284
2013,Johnson,ARKANSAS,11,3,13,31003.0,,0.200561687,,0.079273254,99.0,0.008,0.685,0.13,2.0,9.7,3.13,0.34,2.46,0.157894737
2014,Montgomery,KENTUCKY,18,4,17,38373.0,,0.251757979,,0.131226525,148.0,0.02,0.269,0.0,2.0,9.7,2.08,0.42,1.54,0.03046875
2013,Smith,KANSAS,8,2,4,45556.0,,0.15388754,,0.037802421,70.0,0.516,0.016,0.35,2.0,8.0,1.59,0.26,1.06,0.387116564
2014,Tipton,TENNESSEE,13,5,8,53133.0,,0.131038591,,0.119870514,116.0,0.555,0.117,0.08,1.0,10.0,2.77,0.38,2.01,0.131242741
2012,Fulton,PENNSYLVANIA,12,3,9,47470.0,,0.11892923,,0.094099768,144.0,0.055,0.699,0.0,2.0,10.1,1.55,0.33,1.08,0.079207921
2014,Clare,MICHIGAN,17,6,15,33264.0,,0.271366745,,0.161030069,139.0,0.065,0.435,0.11,2.0,8.6,1.19,0.37,0.83,0.18451688
2014,Gratiot,MICHIGAN,13,6,10,41833.0,,0.188327089,,0.105312727,139.0,0.631,0.062,0.28,2.0,9.6,1.33,0.57,0.92,-0.084821429
2013,Lee,SOUTH CAROLINA,12,4,8,27373.0,,0.279625535,,0.174709037,141.0,0.337,0.23,0.08,2.0,9.5,2.83,0.3,2.04,0.063940092
2012,Kearny,KANSAS,15,1,5,47069.0,,0.09695074,,0.027347781,62.0,0.597,0.001,0.43,2.0,7.4,1.58,0.15,1.18,-0.092105263
2013,Murray,OKLAHOMA,15,4,9,44151.0,,0.145260751,,0.053812362,75.0,0.04,0.272,0.5,2.0,9.0,2.57,0.3,2.0,0.010531595
2014,Montgomery,MISSOURI,16,4,10,40114.0,,0.178429678,,0.109000683,125.0,0.348,0.361,0.2,2.0,9.9,2.16,0.27,1.74,0.247793618
2012,McIntosh,GEORGIA,14,4,8,39506.0,,0.149244055,,0.107183032,139.0,0.002,0.326,0.09,1.0,7.9,2.42,0.25,1.71,-0.359255725
2012,Perry,ARKANSAS,11,4,8,42738.0,,0.138578981,,0.073101953,111.0,0.017,0.767,0.02,1.0,10.2,3.26,0.32,2.48,0.150779896
2014,Johnston,OKLAHOMA,20,5,13,37845.0,,0.198210791,,0.063570254,81.0,0.023,0.34,0.0,2.0,9.2,2.58,0.27,1.98,0.149808639
2012,Bastrop,TEXAS,11,6,9,52516.0,0.10721124,0.141354814,,0.0771657,87.0,0.039,0.375,0.11,1.0,9.2,2.15,0.32,1.83,0.031826568
2014,Uvalde,TEXAS,8,4,4,37078.0,,0.236571521,,0.099234715,78.0,0.057,0.161,0.29,2.0,7.2,2.31,0.35,1.86,0.340668297
2014,Tuscarawas,OHIO,14,5,12,44656.0,0.133148164,0.142653868,0.046543039,0.079458162,133.0,0.15,0.535,0.23,2.0,11.8,1.69,0.66,1.16,0.070247934
2014,Schuyler,MISSOURI,17,3,8,36060.0,,0.244774729,,0.085179716,99.0,0.13,0.215,0.19,2.0,9.2,1.83,0.25,1.33,-0.06446281
2013,Carroll,VIRGINIA,13,6,9,32853.0,,0.181455404,,0.082781695,160.0,0.002,0.611,0.04,2.0,8.6,1.87,0.24,1.29,-0.074548631
2012,Sherman,NEBRASKA,12,3,4,43000.0,,0.103414632,,0.035375867,63.0,0.245,0.008,0.41,2.0,7.8,1.3,0.18,0.86,-0.293357934
2013,Kitsap,WASHINGTON,9,5,6,62413.0,0.112724669,0.104496904,0.063775495,0.088011861,196.0,0.0,0.626,0.32,1.0,8.2,1.28,0.75,1.17,-0.112704918
2013,Washington,PENNSYLVANIA,11,4,8,53693.0,0.107705228,0.105461754,0.074217662,0.075359136,173.0,0.074,0.566,0.17,1.0,10.7,1.67,0.66,1.17,-0.017167382
2013,Shelby,ILLINOIS,11,5,9,47188.0,,0.117687263,,0.073692992,114.0,0.673,0.155,0.3,2.0,10.4,1.87,0.37,1.28,-0.186298077
2014,Lynn,TEXAS,11,4,7,41541.0,,0.180188015,,0.077172734,73.0,0.695,0.002,0.07,1.0,7.4,2.04,0.21,1.47,0.628440367
2012,Renville,MINNESOTA,7,2,6,49800.0,,0.111444995,,0.064395316,102.0,0.856,0.022,0.49,2.0,9.6,1.11,0.26,0.8,0.209594096
2013,Sussex,NEW JERSEY,11,5,6,87335.0,0.05814936,0.056547172,0.070470899,0.091673344,150.0,0.11,0.554,0.18,1.0,8.6,1.5,0.56,1.13,-0.096685083
2013,Huerfano,COLORADO,12,4,9,33298.0,,0.206429511,,0.13275668,149.0,0.0,0.289,0.39,2.0,4.9,1.05,0.14,0.62,-0.141340411
2013,Sandusky,OHIO,13,4,10,46140.0,,0.142552078,,0.085815325,154.0,0.747,0.062,0.33,2.0,11.2,1.56,0.83,1.11,-0.029375
2014,Beckham,OKLAHOMA,16,6,11,49027.0,,0.144367382,,0.031986363,80.0,0.15,0.028,0.33,2.0,7.6,2.36,0.2,1.77,0.235336195
2012,Fayette,INDIANA,15,4,11,36602.0,,0.236222804,,0.153969005,131.0,0.536,0.276,0.34,2.0,11.0,1.8,0.84,1.17,-0.240390879
2013,Ogle,ILLINOIS,11,4,8,54541.0,,0.113221653,,0.106307961,123.0,0.736,0.106,0.35,2.0,10.7,1.52,0.38,1.05,-0.084355076
2014,Ravalli,MONTANA,7,2,6,38366.0,,0.188300267,,0.092974558,171.0,0.014,0.614,0.02,2.0,9.0,1.18,0.18,0.76,-0.001544402
2012,Grundy,TENNESSEE,17,4,10,26644.0,,0.290298671,,0.0903273,150.0,0.032,0.748,0.07,2.0,9.2,2.36,0.23,1.76,0.03195739
2012,Madison,OHIO,14,5,10,54647.0,,0.111116886,,0.062594898,134.0,0.834,0.036,0.09,1.0,11.7,1.72,0.66,1.17,0.034910784
2013,Ness,KANSAS,15,5,3,48800.0,,0.127146631,,0.029634301,69.0,0.531,0.002,0.19,2.0,7.5,1.65,0.17,1.15,0.065623119
2012,Marshall,IOWA,11,4,6,49259.0,,0.12945576,,0.070526265,105.0,0.758,0.024,0.3,2.0,9.8,1.53,0.58,1.07,0.187677054
2012,Essex,VERMONT,9,3,8,37214.0,,0.15136081,,0.10730949,189.0,0.014,0.869,0.02,2.0,6.8,1.02,0.32,0.66,-0.016823355
2012,Lafayette,MISSISSIPPI,8,2,4,42688.0,,0.234866649,,0.095871702,122.0,0.053,0.48,0.09,2.0,9.5,3.0,0.44,2.28,-0.132113821
2014,Randolph,INDIANA,13,4,9,41537.0,,0.168357074,,0.081914291,129.0,0.819,0.065,0.18,2.0,11.2,1.66,0.56,1.09,-0.121040724
2014,McDonald,MISSOURI,17,5,13,38122.0,,0.217108175,,0.088670917,85.0,0.001,0.524,0.03,1.0,9.6,2.58,0.34,2.03,0.122608079
2012,Morgan,OHIO,16,5,11,37152.0,,0.180207491,,0.092109255,137.0,0.027,0.666,0.11,2.0,11.0,1.88,0.51,1.37,-0.203739214
2013,La Plata,COLORADO,7,4,6,58080.0,,0.11353337,,0.065104529,92.0,0.005,0.582,0.25,2.0,5.4,1.13,0.19,0.8,-0.123595506
2014,Sedgwick,COLORADO,9,3,3,43864.0,,0.155900091,,0.080349348,68.0,0.604,0.002,0.0,2.0,6.9,1.2,0.15,0.79,-0.168802228
2012,Cameron,TEXAS,12,5,4,32558.0,0.360744327,0.348619014,0.12096563,0.092813991,85.0,0.385,0.009,0.27,1.0,8.6,1.22,0.45,1.3,0.050408719
2013,Dickey,NORTH DAKOTA,13,3,4,47359.0,,0.096617378,,0.016747301,93.0,0.411,0.008,0.01,2.0,8.1,0.88,0.3,0.63,-0.266132831
2013,Lake,ILLINOIS,10,5,5,77469.0,0.092162743,0.089504391,0.080450408,0.093485706,118.0,0.112,0.18,0.72,1.0,11.7,1.52,0.62,1.14,-0.00062422
2014,Potter,TEXAS,12,5,10,37758.0,0.211523697,0.223656297,0.052956067,0.05888883,72.0,0.045,0.001,0.45,1.0,7.6,1.85,0.35,1.38,-0.156041287
2012,Otero,COLORADO,19,6,7,31860.0,,0.248030409,,0.123846702,42.0,0.078,0.0,0.27,2.0,6.1,1.51,0.45,1.05,-0.234012649
2012,Goochland,VIRGINIA,7,4,5,82683.0,,0.049156781,,0.055229619,140.0,0.021,0.658,0.0,1.0,8.9,2.44,0.4,1.94,-0.247372109
2012,Meeker,MINNESOTA,7,3,9,52705.0,,0.105911762,,0.077060498,95.0,0.662,0.062,0.26,2.0,9.6,1.13,0.41,0.85,0.255696203
2012,Jasper,MISSOURI,16,6,13,39908.0,0.186610416,0.189476192,0.073604189,0.087187029,84.0,0.193,0.183,0.23,1.0,9.9,2.59,0.48,2.04,-0.233702337
2013,Daviess,MISSOURI,14,3,7,42393.0,,0.147324696,,0.060782243,95.0,0.335,0.16,0.27,2.0,9.2,1.87,0.25,1.33,0.371157071
2014,Texas,OKLAHOMA,11,3,8,50172.0,,0.122651406,,0.048374444,65.0,0.35,0.0,0.38,2.0,7.4,1.79,0.36,1.33,0.391853933
2012,Nolan,TEXAS,16,4,8,37671.0,,0.193076074,,0.074295826,77.0,0.083,0.069,0.17,2.0,7.1,2.43,0.44,1.9,0.136098509
2012,Washoe,NEVADA,10,4,8,53994.0,0.182740539,0.147261426,0.109403804,0.105207026,65.0,0.001,0.024,0.47,1.0,7.0,1.37,0.64,1.34,0.042664671
2014,Johnson,WYOMING,8,1,4,56708.0,,0.08144743,,0.024243724,89.0,0.003,0.14,0.32,2.0,6.1,0.97,0.16,0.61,-0.261119082
2013,Somervell,TEXAS,14,4,9,55269.0,,0.093421847,,0.025542784,78.0,0.005,0.405,0.1,1.0,8.4,2.48,0.36,1.94,0.2110182
2013,Hartford,CONNECTICUT,10,6,6,64967.0,0.122320078,0.115941212,0.101743393,0.103013746,137.0,0.03,0.422,0.42,1.0,7.7,1.58,0.87,1.37,-0.005574136
2014,Grenada,MISSISSIPPI,9,4,8,33067.0,,0.226711139,,0.110926785,117.0,0.122,0.397,0.25,2.0,9.3,3.04,0.42,2.42,0.368981481
2014,Levy,FLORIDA,14,5,9,35483.0,,0.239647537,,0.139110893,141.0,0.069,0.361,0.04,2.0,7.4,2.55,0.26,1.89,-0.011968881
2012,Middlesex,MASSACHUSETTS,9,5,7,81420.0,0.083640635,0.079210393,0.066639379,0.067916483,139.0,0.007,0.373,0.58,1.0,9.6,1.5,0.85,1.32,-0.00166021
2012,Charlotte,FLORIDA,16,6,6,44596.0,0.125825897,0.118811063,0.1158562,0.137046069,129.0,0.084,0.044,0.25,1.0,6.7,1.87,0.35,1.54,-0.016335227
2012,Montgomery,ILLINOIS,12,5,8,42261.0,,0.141830951,,0.059339009,121.0,0.664,0.145,0.31,2.0,10.4,1.96,0.4,1.38,0.025751073
2013,Lincoln,GEORGIA,10,2,8,35625.0,,0.264935404,,0.122078635,135.0,0.0,0.531,0.01,1.0,9.9,3.24,0.3,2.29,0.039625053
2013,Meeker,MINNESOTA,7,3,9,53904.0,,0.101820104,,0.071217351,95.0,0.662,0.062,0.26,2.0,9.6,1.13,0.41,0.85,0.440188172
2014,Amite,MISSISSIPPI,11,3,8,29580.0,,0.261295587,,0.14513275,135.0,0.024,0.482,0.0,2.0,8.7,3.08,0.24,2.31,-0.075896964
2012,Powder River,MONTANA,8,1,3,42500.0,,0.097439103,,0.04262295,79.0,0.019,0.124,0.29,2.0,6.4,1.19,0.14,0.78,-0.320074006
2014,Dunklin,MISSOURI,21,3,15,31777.0,,0.267090768,,0.098059244,106.0,0.831,0.015,0.34,2.0,10.6,2.55,0.38,1.8,0.004864489
2013,Lake,SOUTH DAKOTA,8,4,4,48936.0,,0.163025513,,0.046015542,88.0,0.673,0.006,0.49,2.0,8.8,1.05,0.39,0.75,0.308622079
2013,Carroll,GEORGIA,13,5,12,46147.0,0.165014118,0.188830733,0.114067197,0.128220573,119.0,0.0,0.521,0.0,1.0,10.2,2.98,0.42,2.2,-0.100558659
