state,county,year,value
Iowa,Des Moines,2014,0.139
Iowa,Des Moines,2015,0.135
Iowa,Dickinson,2012,0.112
Iowa,Dickinson,2013,0.119
Iowa,Dickinson,2014,0.119
Iowa,Dickinson,2015,0.127
Iowa,Dubuque,2012,0.104
Iowa,Dubuque,2013,0.109
Iowa,Dubuque,2014,0.110
Iowa,Dubuque,2015,0.108
Iowa,Emmet,2012,0.109
Iowa,Emmet,2013,0.104
Iowa,Emmet,2014,0.109
Iowa,Emmet,2015,0.111
Iowa,Fayette,2012,0.139
Iowa,Fayette,2013,0.145
Iowa,Fayette,2014,0.134
Iowa,Fayette,2015,0.131
Iowa,Floyd,2012,0.124
Iowa,Floyd,2013,0.140
Iowa,Floyd,2014,0.138
Iowa,Floyd,2015,0.135
Iowa,Franklin,2012,0.137
Iowa,Franklin,2013,0.140
Iowa,Franklin,2014,0.133
Iowa,Franklin,2015,0.128
Iowa,Fremont,2012,0.148
Iowa,Fremont,2013,0.133
Iowa,Fremont,2014,0.144
Iowa,Fremont,2015,0.129
Iowa,Greene,2012,0.157
Iowa,Greene,2013,0.154
Iowa,Greene,2014,0.149
Iowa,Greene,2015,0.170
Iowa,Grundy,2012,0.119
Iowa,Grundy,2013,0.119
Iowa,Grundy,2014,0.134
Iowa,Grundy,2015,0.132
Iowa,Guthrie,2012,0.141
Iowa,Guthrie,2013,0.141
Iowa,Guthrie,2014,0.147
Iowa,Guthrie,2015,0.160
Iowa,Hamilton,2012,0.130
Iowa,Hamilton,2013,0.133
Iowa,Hamilton,2014,0.131
Iowa,Hamilton,2015,0.121
Iowa,Hancock,2012,0.128
Iowa,Hancock,2013,0.133
Iowa,Hancock,2014,0.140
Iowa,Hancock,2015,0.148
Iowa,Hardin,2012,0.168
Iowa,Hardin,2013,0.160
Iowa,Hardin,2014,0.172
Iowa,Hardin,2015,0.161
Iowa,Harrison,2012,0.147
Iowa,Harrison,2013,0.141
Iowa,Harrison,2014,0.131
Iowa,Harrison,2015,0.138
Iowa,Henry,2012,0.115
Iowa,Henry,2013,0.113
Iowa,Henry,2014,0.120
Iowa,Henry,2015,0.123
Iowa,Howard,2012,0.143
Iowa,Howard,2013,0.141
Iowa,Howard,2014,0.154
Iowa,Howard,2015,0.163
Iowa,Humboldt,2012,0.170
Iowa,Humboldt,2013,0.158
Iowa,Humboldt,2014,0.155
Iowa,Humboldt,2015,0.131
Iowa,Ida,2012,0.150
Iowa,Ida,2013,0.144
Iowa,Ida,2014,0.141
Iowa,Ida,2015,0.136
Iowa,Iowa,2012,0.133
Iowa,Iowa,2013,0.114
Iowa,Iowa,2014,0.109
Iowa,Iowa,2015,0.103
Iowa,Jackson,2012,0.127
Iowa,Jackson,2013,0.134
Iowa,Jackson,2014,0.132
Iowa,Jackson,2015,0.132
Iowa,Jasper,2012,0.106
Iowa,Jasper,2013,0.107
Iowa,Jasper,2014,0.113
Iowa,Jasper,2015,0.117
Iowa,Jefferson,2012,0.111
Iowa,Jefferson,2013,0.107
Iowa,Jefferson,2014,0.110
Iowa,Jefferson,2015,0.125
Iowa,Johnson,2012,0.068
Iowa,Johnson,2013,0.067
Iowa,Johnson,2014,0.073
Iowa,Johnson,2015,0.070
Iowa,Jones,2012,0.139
Iowa,Jones,2013,0.130
Iowa,Jones,2014,0.126
Iowa,Jones,2015,0.128
Iowa,Keokuk,2012,0.149
Iowa,Keokuk,2013,0.154
Iowa,Keokuk,2014,0.136
Iowa,Keokuk,2015,0.135
Iowa,Kossuth,2012,0.138
Iowa,Kossuth,2013,0.134
Iowa,Kossuth,2014,0.145
Iowa,Kossuth,2015,0.148
Iowa,Lee,2012,0.127
Iowa,Lee,2013,0.127
Iowa,Lee,2014,0.127
Iowa,Lee,2015,0.119
Iowa,Linn,2012,0.099
Iowa,Linn,2013,0.098
Iowa,Linn,2014,0.097
Iowa,Linn,2015,0.099
Iowa,Louisa,2012,0.121
Iowa,Louisa,2013,0.105
Iowa,Louisa,2014,0.107
Iowa,Louisa,2015,0.115
Iowa,Lucas,2012,0.160
Iowa,Lucas,2013,0.156
Iowa,Lucas,2014,0.160
Iowa,Lucas,2015,0.162
Iowa,Lyon,2012,0.137
Iowa,Lyon,2013,0.127
Iowa,Lyon,2014,0.120
Iowa,Lyon,2015,0.124
Iowa,Madison,2012,0.094
Iowa,Madison,2013,0.089
Iowa,Madison,2014,0.096
Iowa,Madison,2015,0.100
Iowa,Mahaska,2012,0.117
Iowa,Mahaska,2013,0.119
Iowa,Mahaska,2014,0.131
Iowa,Mahaska,2015,0.124
Iowa,Marion,2012,0.112
Iowa,Marion,2013,0.105
Iowa,Marion,2014,0.117
Iowa,Marion,2015,0.118
Iowa,Marshall,2012,0.114
Iowa,Marshall,2013,0.108
Iowa,Marshall,2014,0.109
Iowa,Marshall,2015,0.113
Iowa,Mills,2012,0.089
Iowa,Mills,2013,0.083
Iowa,Mills,2014,0.081
Iowa,Mills,2015,0.088
Iowa,Mitchell,2012,0.161
Iowa,Mitchell,2013,0.167
Iowa,Mitchell,2014,0.161
Iowa,Mitchell,2015,0.156
Iowa,Monona,2012,0.157
Iowa,Monona,2013,0.155
Iowa,Monona,2014,0.158
Iowa,Monona,2015,0.171
Iowa,Monroe,2012,0.099
Iowa,Monroe,2013,0.114
Iowa,Monroe,2014,0.123
Iowa,Monroe,2015,0.121
Iowa,Montgomery,2012,0.143
Iowa,Montgomery,2013,0.146
Iowa,Montgomery,2014,0.156
Iowa,Montgomery,2015,0.148
Iowa,Muscatine,2012,0.105
Iowa,Muscatine,2013,0.096
Iowa,Muscatine,2014,0.090
Iowa,Muscatine,2015,0.096
Iowa,O'Brien,2012,0.154
Iowa,O'Brien,2013,0.158
Iowa,O'Brien,2014,0.161
Iowa,O'Brien,2015,0.160
Iowa,Osceola,2012,0.148
Iowa,Osceola,2013,0.124
Iowa,Osceola,2014,0.129
Iowa,Osceola,2015,0.141
Iowa,Page,2012,0.148
Iowa,Page,2013,0.152
Iowa,Page,2014,0.148
Iowa,Page,2015,0.156
Iowa,Palo Alto,2012,0.144
Iowa,Palo Alto,2013,0.155
Iowa,Palo Alto,2014,0.143
Iowa,Palo Alto,2015,0.133
Iowa,Plymouth,2012,0.111
Iowa,Plymouth,2013,0.108
Iowa,Plymouth,2014,0.112
Iowa,Plymouth,2015,0.118
Iowa,Pocahontas,2012,0.180
Iowa,Pocahontas,2013,0.170
Iowa,Pocahontas,2014,0.159
Iowa,Pocahontas,2015,0.166
Iowa,Polk,2012,0.083
Iowa,Polk,2013,0.085
Iowa,Polk,2014,0.087
Iowa,Polk,2015,0.089
Iowa,Pottawattamie,2012,0.103
Iowa,Pottawattamie,2013,0.098
Iowa,Pottawattamie,2014,0.104
Iowa,Pottawattamie,2015,0.107
Iowa,Poweshiek,2012,0.131
Iowa,Poweshiek,2013,0.132
Iowa,Poweshiek,2014,0.145
Iowa,Poweshiek,2015,0.156
Iowa,Ringgold,2012,0.145
Iowa,Ringgold,2013,0.138
Iowa,Ringgold,2014,0.156
Iowa,Ringgold,2015,0.159
Iowa,Sac,2012,0.151
Iowa,Sac,2013,0.163
Iowa,Sac,2014,0.169
Iowa,Sac,2015,0.146
Iowa,Scott,2012,0.098
Iowa,Scott,2013,0.101
Iowa,Scott,2014,0.105
Iowa,Scott,2015,0.106
Iowa,Shelby,2012,0.153
Iowa,Shelby,2013,0.145
Iowa,Shelby,2014,0.152
Iowa,Shelby,2015,0.161
Iowa,Sioux,2012,0.107
Iowa,Sioux,2013,0.101
Iowa,Sioux,2014,0.103
Iowa,Sioux,2015,0.104
Iowa,Story,2012,0.071
Iowa,Story,2013,0.072
Iowa,Story,2014,0.068
Iowa,Story,2015,0.067
Iowa,Tama,2012,0.124
Iowa,Tama,2013,0.130
Iowa,Tama,2014,0.130
Iowa,Tama,2015,0.128
Iowa,Taylor,2012,0.145
Iowa,Taylor,2013,0.140
Iowa,Taylor,2014,0.148
Iowa,Taylor,2015,0.146
Iowa,Union,2012,0.132
Iowa,Union,2013,0.139
Iowa,Union,2014,0.156
Iowa,Union,2015,0.154
Iowa,Van Buren,2012,0.127
Iowa,Van Buren,2013,0.128
Iowa,Van Buren,2014,0.128
Iowa,Van Buren,2015,0.131
Iowa,Wapello,2012,0.117
Iowa,Wapello,2013,0.123
Iowa,Wapello,2014,0.127
Iowa,Wapello,2015,0.132
Iowa,Warren,2012,0.092
Iowa,Warren,2013,0.095
Iowa,Warren,2014,0.107
Iowa,Warren,2015,0.102
Iowa,Washington,2012,0.146
Iowa,Washington,2013,0.131
Iowa,Washington,2014,0.134
Iowa,Washington,2015,0.138
Iowa,Wayne,2012,0.169
Iowa,Wayne,2013,0.176
Iowa,Wayne,2014,0.183
Iowa,Wayne,2015,0.185
Iowa,Webster,2012,0.124
Iowa,Webster,2013,0.131
Iowa,Webster,2014,0.132
Iowa,Webster,2015,0.130
Iowa,Winnebago,2012,0.160
Iowa,Winnebago,2013,0.159
Iowa,Winnebago,2014,0.150
Iowa,Winnebago,2015,0.157
Iowa,Winneshiek,2012,0.117
Iowa,Winneshiek,2013,0.127
Iowa,Winneshiek,2014,0.125
Iowa,Winneshiek,2015,0.134
Iowa,Woodbury,2012,0.117
Iowa,Woodbury,2013,0.116
Iowa,Woodbury,2014,0.116
Iowa,Woodbury,2015,0.111
Iowa,Worth,2012,0.124
Iowa,Worth,2013,0.115
Iowa,Worth,2014,0.113
Iowa,Worth,2015,0.120
Iowa,Wright,2012,0.143
Iowa,Wright,2013,0.140
Iowa,Wright,2014,0.155
Iowa,Wright,2015,0.153
Kansas,Allen,2012,0.139
Kansas,Allen,2013,0.145
Kansas,Allen,2014,0.151
Kansas,Allen,2015,0.147
Kansas,Anderson,2012,0.150
Kansas,Anderson,2013,0.153
Kansas,Anderson,2014,0.171
Kansas,Anderson,2015,0.155
Kansas,Atchison,2012,0.118
Kansas,Atchison,2013,0.115
Kansas,Atchison,2014,0.117
Kansas,Atchison,2015,0.134
Kansas,Barber,2012,0.167
Kansas,Barber,2013,0.149
Kansas,Barber,2014,0.131
Kansas,Barber,2015,0.139
Kansas,Barton,2012,0.133
Kansas,Barton,2013,0.141
Kansas,Barton,2014,0.131
Kansas,Barton,2015,0.129
Kansas,Bourbon,2012,0.145
Kansas,Bourbon,2013,0.137
Kansas,Bourbon,2014,0.127
Kansas,Bourbon,2015,0.122
Kansas,Brown,2012,0.133
Kansas,Brown,2013,0.133
Kansas,Brown,2014,0.140
Kansas,Brown,2015,0.134
Kansas,Butler,2012,0.093
Kansas,Butler,2013,0.102
Kansas,Butler,2014,0.116
Kansas,Butler,2015,0.121
Kansas,Chase,2012,0.167
Kansas,Chase,2013,0.160
Kansas,Chase,2014,0.167
Kansas,Chase,2015,0.182
Kansas,Chautauqua,2012,0.132
Kansas,Chautauqua,2013,0.144
Kansas,Chautauqua,2014,0.148
Kansas,Chautauqua,2015,0.177
Kansas,Cherokee,2012,0.120
Kansas,Cherokee,2013,0.119
Kansas,Cherokee,2014,0.118
Kansas,Cherokee,2015,0.109
Kansas,Cheyenne,2012,0.155
Kansas,Cheyenne,2013,0.153
Kansas,Cheyenne,2014,0.182
Kansas,Cheyenne,2015,0.182
Kansas,Clark,2012,0.191
Kansas,Clark,2013,0.173
Kansas,Clark,2014,0.147
Kansas,Clark,2015,0.147
Kansas,Clay,2012,0.137
Kansas,Clay,2013,0.150
Kansas,Clay,2014,0.152
Kansas,Clay,2015,0.144
Kansas,Cloud,2012,0.167
Kansas,Cloud,2013,0.174
Kansas,Cloud,2014,0.168
Kansas,Cloud,2015,0.178
Kansas,Coffey,2012,0.124
Kansas,Coffey,2013,0.119
Kansas,Coffey,2014,0.120
Kansas,Coffey,2015,0.126
Kansas,Comanche,2012,0.199
Kansas,Comanche,2013,0.191
Kansas,Comanche,2014,0.174
Kansas,Comanche,2015,0.154
Kansas,Cowley,2012,0.130
Kansas,Cowley,2013,0.137
Kansas,Cowley,2014,0.131
Kansas,Cowley,2015,0.126
Kansas,Crawford,2012,0.102
Kansas,Crawford,2013,0.099
Kansas,Crawford,2014,0.108
Kansas,Crawford,2015,0.121
Kansas,Decatur,2012,0.129
Kansas,Decatur,2013,0.152
Kansas,Decatur,2014,0.174
Kansas,Decatur,2015,0.186
Kansas,Dickinson,2012,0.135
Kansas,Dickinson,2013,0.136
Kansas,Dickinson,2014,0.139
Kansas,Dickinson,2015,0.137
Kansas,Doniphan,2012,0.128
Kansas,Doniphan,2013,0.112
Kansas,Doniphan,2014,0.117
Kansas,Doniphan,2015,0.124
Kansas,Douglas,2012,0.073
Kansas,Douglas,2013,0.075
Kansas,Douglas,2014,0.076
Kansas,Douglas,2015,0.080
Kansas,Edwards,2012,0.145
Kansas,Edwards,2013,0.123
Kansas,Edwards,2014,0.109
Kansas,Edwards,2015,0.111
Kansas,Elk,2012,0.129
Kansas,Elk,2013,0.157
Kansas,Elk,2014,0.159
Kansas,Elk,2015,0.189
Kansas,Ellis,2012,0.100
Kansas,Ellis,2013,0.100
Kansas,Ellis,2014,0.101
Kansas,Ellis,2015,0.107
Kansas,Ellsworth,2012,0.131
Kansas,Ellsworth,2013,0.133
Kansas,Ellsworth,2014,0.150
Kansas,Ellsworth,2015,0.153
Kansas,Finney,2012,0.068
Kansas,Finney,2013,0.070
Kansas,Finney,2014,0.073
Kansas,Finney,2015,0.075
Kansas,Ford,2012,0.086
Kansas,Ford,2013,0.088
Kansas,Ford,2014,0.086
Kansas,Ford,2015,0.085
Kansas,Franklin,2012,0.092
Kansas,Franklin,2013,0.090
Kansas,Franklin,2014,0.096
Kansas,Franklin,2015,0.102
Kansas,Geary,2012,0.059
Kansas,Geary,2013,0.068
Kansas,Geary,2014,0.068
Kansas,Geary,2015,0.080
Kansas,Gove,2012,0.123
Kansas,Gove,2013,0.105
Kansas,Gove,2014,0.111
Kansas,Gove,2015,0.112
Kansas,Graham,2012,0.186
Kansas,Graham,2013,0.164
Kansas,Graham,2014,0.154
Kansas,Graham,2015,0.167
Kansas,Grant,2012,0.061
Kansas,Grant,2013,0.077
Kansas,Grant,2014,0.055
Kansas,Grant,2015,0.079
Kansas,Gray,2012,0.080
Kansas,Gray,2013,0.081
Kansas,Gray,2014,0.089
Kansas,Gray,2015,0.093
Kansas,Greeley,2012,0.101
Kansas,Greeley,2013,0.132
Kansas,Greeley,2014,0.151
Kansas,Greeley,2015,0.117
Kansas,Greenwood,2012,0.186
Kansas,Greenwood,2013,0.151
Kansas,Greenwood,2014,0.164
Kansas,Greenwood,2015,0.162
Kansas,Hamilton,2012,0.124
Kansas,Hamilton,2013,0.129
Kansas,Hamilton,2014,0.100
Kansas,Hamilton,2015,0.074
Kansas,Harper,2012,0.119
Kansas,Harper,2013,0.125
Kansas,Harper,2014,0.123
Kansas,Harper,2015,0.133
Kansas,Harvey,2012,0.120
Kansas,Harvey,2013,0.123
Kansas,Harvey,2014,0.120
Kansas,Harvey,2015,0.114
Kansas,Haskell,2012,0.124
Kansas,Haskell,2013,0.116
Kansas,Haskell,2014,0.113
Kansas,Haskell,2015,0.115
Kansas,Hodgeman,2012,0.190
Kansas,Hodgeman,2013,0.173
Kansas,Hodgeman,2014,0.150
Kansas,Hodgeman,2015,0.165
Kansas,Jackson,2012,0.101
Kansas,Jackson,2013,0.118
Kansas,Jackson,2014,0.127
Kansas,Jackson,2015,0.112
Kansas,Jefferson,2012,0.101
Kansas,Jefferson,2013,0.110
Kansas,Jefferson,2014,0.121
Kansas,Jefferson,2015,0.116
Kansas,Jewell,2012,0.163
Kansas,Jewell,2013,0.163
Kansas,Jewell,2014,0.188
Kansas,Jewell,2015,0.186
Kansas,Johnson,2012,0.082
Kansas,Johnson,2013,0.083
Kansas,Johnson,2014,0.084
Kansas,Johnson,2015,0.086
Kansas,Kearny,2012,0.120
Kansas,Kearny,2013,0.092
Kansas,Kearny,2014,0.117
Kansas,Kearny,2015,0.108
Kansas,Kingman,2012,0.109
Kansas,Kingman,2013,0.109
Kansas,Kingman,2014,0.131
Kansas,Kingman,2015,0.151
Kansas,Kiowa,2012,0.084
Kansas,Kiowa,2013,0.107
Kansas,Kiowa,2014,0.113
Kansas,Kiowa,2015,0.121
Kansas,Labette,2012,0.120
Kansas,Labette,2013,0.129
Kansas,Labette,2014,0.132
Kansas,Labette,2015,0.124
Kansas,Lane,2012,0.178
Kansas,Lane,2013,0.203
Kansas,Lane,2014,0.192
Kansas,Lane,2015,0.170
Kansas,Leavenworth,2012,0.090
Kansas,Leavenworth,2013,0.090
Kansas,Leavenworth,2014,0.083
Kansas,Leavenworth,2015,0.093
Kansas,Lincoln,2012,0.162
Kansas,Lincoln,2013,0.156
Kansas,Lincoln,2014,0.147
Kansas,Lincoln,2015,0.142
Kansas,Linn,2012,0.136
Kansas,Linn,2013,0.146
Kansas,Linn,2014,0.143
Kansas,Linn,2015,0.137
Kansas,Logan,2012,0.124
Kansas,Logan,2013,0.133
Kansas,Logan,2014,0.131
Kansas,Logan,2015,0.155
Kansas,Lyon,2012,0.088
Kansas,Lyon,2013,0.094
Kansas,Lyon,2014,0.098
Kansas,Lyon,2015,0.099
Kansas,Marion,2012,0.151
Kansas,Marion,2013,0.158
Kansas,Marion,2014,0.151
Kansas,Marion,2015,0.145
Kansas,Marshall,2012,0.163
Kansas,Marshall,2013,0.168
Kansas,Marshall,2014,0.156
Kansas,Marshall,2015,0.149
Kansas,McPherson,2012,0.124
Kansas,McPherson,2013,0.116
Kansas,McPherson,2014,0.112
Kansas,McPherson,2015,0.121
Kansas,Meade,2012,0.122
Kansas,Meade,2013,0.112
Kansas,Meade,2014,0.123
Kansas,Meade,2015,0.147
Kansas,Miami,2012,0.087
Kansas,Miami,2013,0.090
Kansas,Miami,2014,0.101
Kansas,Miami,2015,0.105
Kansas,Mitchell,2012,0.147
Kansas,Mitchell,2013,0.164
Kansas,Mitchell,2014,0.156
Kansas,Mitchell,2015,0.172
Kansas,Montgomery,2012,0.135
Kansas,Montgomery,2013,0.135
Kansas,Montgomery,2014,0.139
Kansas,Montgomery,2015,0.143
Kansas,Morris,2012,0.168
Kansas,Morris,2013,0.182
Kansas,Morris,2014,0.181
Kansas,Morris,2015,0.160
Kansas,Morton,2012,0.122
Kansas,Morton,2013,0.101
Kansas,Morton,2014,0.105
Kansas,Morton,2015,0.105
Kansas,Nemaha,2012,0.135
Kansas,Nemaha,2013,0.145
Kansas,Nemaha,2014,0.154
Kansas,Nemaha,2015,0.157
Kansas,Neosho,2012,0.132
Kansas,Neosho,2013,0.134
Kansas,Neosho,2014,0.135
Kansas,Neosho,2015,0.143
Kansas,Ness,2012,0.163
Kansas,Ness,2013,0.181
Kansas,Ness,2014,0.167
Kansas,Ness,2015,0.165
Kansas,Norton,2012,0.219
Kansas,Norton,2013,0.206
Kansas,Norton,2014,0.221
Kansas,Norton,2015,0.190
Kansas,Osage,2012,0.104
Kansas,Osage,2013,0.113
Kansas,Osage,2014,0.116
Kansas,Osage,2015,0.120
Kansas,Osborne,2012,0.186
Kansas,Osborne,2013,0.177
Kansas,Osborne,2014,0.167
Kansas,Osborne,2015,0.160
Kansas,Ottawa,2012,0.097
Kansas,Ottawa,2013,0.116
Kansas,Ottawa,2014,0.112
Kansas,Ottawa,2015,0.126
Kansas,Pawnee,2012,0.160
Kansas,Pawnee,2013,0.146
Kansas,Pawnee,2014,0.156
Kansas,Pawnee,2015,0.122
Kansas,Phillips,2012,0.140
Kansas,Phillips,2013,0.145
Kansas,Phillips,2014,0.131
Kansas,Phillips,2015,0.127
Kansas,Pottawatomie,2012,0.100
Kansas,Pottawatomie,2013,0.111
Kansas,Pottawatomie,2014,0.104
Kansas,Pottawatomie,2015,0.093
Kansas,Pratt,2012,0.170
Kansas,Pratt,2013,0.150
Kansas,Pratt,2014,0.140
Kansas,Pratt,2015,0.144
Kansas,Rawlins,2012,0.160
Kansas,Rawlins,2013,0.157
Kansas,Rawlins,2014,0.145
Kansas,Rawlins,2015,0.163
Kansas,Reno,2012,0.127
Kansas,Reno,2013,0.125
Kansas,Reno,2014,0.120
Kansas,Reno,2015,0.120
Kansas,Republic,2012,0.184
Kansas,Republic,2013,0.192
Kansas,Republic,2014,0.195
Kansas,Republic,2015,0.207
Kansas,Rice,2012,0.167
Kansas,Rice,2013,0.153
Kansas,Rice,2014,0.167
Kansas,Rice,2015,0.142
Kansas,Riley,2012,0.062
Kansas,Riley,2013,0.067
Kansas,Riley,2014,0.065
Kansas,Riley,2015,0.064
Kansas,Rooks,2012,0.131
Kansas,Rooks,2013,0.138
Kansas,Rooks,2014,0.145
Kansas,Rooks,2015,0.145
Kansas,Rush,2012,0.173
Kansas,Rush,2013,0.165
Kansas,Rush,2014,0.175
Kansas,Rush,2015,0.181
Kansas,Russell,2012,0.161
Kansas,Russell,2013,0.172
Kansas,Russell,2014,0.171
Kansas,Russell,2015,0.156
Kansas,Saline,2012,0.112
Kansas,Saline,2013,0.104
Kansas,Saline,2014,0.109
Kansas,Saline,2015,0.108
Kansas,Scott,2012,0.133
Kansas,Scott,2013,0.121
Kansas,Scott,2014,0.123
Kansas,Scott,2015,0.141
Kansas,Sedgwick,2012,0.093
Kansas,Sedgwick,2013,0.094
Kansas,Sedgwick,2014,0.095
Kansas,Sedgwick,2015,0.096
Kansas,Seward,2012,0.080
Kansas,Seward,2013,0.071
Kansas,Seward,2014,0.071
Kansas,Seward,2015,0.085
Kansas,Shawnee,2012,0.100
Kansas,Shawnee,2013,0.102
Kansas,Shawnee,2014,0.107
Kansas,Shawnee,2015,0.114
Kansas,Sheridan,2012,0.196
Kansas,Sheridan,2013,0.229
Kansas,Sheridan,2014,0.207
Kansas,Sheridan,2015,0.178
Kansas,Sherman,2012,0.125
Kansas,Sherman,2013,0.102
Kansas,Sherman,2014,0.135
Kansas,Sherman,2015,0.133
Kansas,Smith,2012,0.148
Kansas,Smith,2013,0.164
Kansas,Smith,2014,0.179
Kansas,Smith,2015,0.199
Kansas,Stafford,2012,0.151
Kansas,Stafford,2013,0.151
Kansas,Stafford,2014,0.129
Kansas,Stafford,2015,0.140
Kansas,Stanton,2012,0.123
Kansas,Stanton,2013,0.108
Kansas,Stanton,2014,0.121
Kansas,Stanton,2015,0.149
Kansas,Stevens,2012,0.107
Kansas,Stevens,2013,0.112
Kansas,Stevens,2014,0.128
Kansas,Stevens,2015,0.110
Kansas,Sumner,2012,0.120
Kansas,Sumner,2013,0.134
Kansas,Sumner,2014,0.128
Kansas,Sumner,2015,0.131
Kansas,Thomas,2012,0.145
Kansas,Thomas,2013,0.142
Kansas,Thomas,2014,0.117
Kansas,Thomas,2015,0.097
Kansas,Trego,2012,0.139
Kansas,Trego,2013,0.134
Kansas,Trego,2014,0.117
Kansas,Trego,2015,0.108
Kansas,Wabaunsee,2012,0.112
Kansas,Wabaunsee,2013,0.123
Kansas,Wabaunsee,2014,0.134
Kansas,Wabaunsee,2015,0.144
Kansas,Wallace,2012,0.179
Kansas,Wallace,2013,0.165
Kansas,Wallace,2014,0.148
Kansas,Wallace,2015,0.162
Kansas,Washington,2012,0.192
Kansas,Washington,2013,0.177
Kansas,Washington,2014,0.176
Kansas,Washington,2015,0.173
Kansas,Wichita,2012,0.100
Kansas,Wichita,2013,0.096
Kansas,Wichita,2014,0.103
Kansas,Wichita,2015,0.083
Kansas,Wilson,2012,0.137
Kansas,Wilson,2013,0.137
Kansas,Wilson,2014,0.129
Kansas,Wilson,2015,0.138
Kansas,Woodson,2012,0.165
Kansas,Woodson,2013,0.166
Kansas,Woodson,2014,0.158
Kansas,Woodson,2015,0.167
Kansas,Wyandotte,2012,0.094
Kansas,Wyandotte,2013,0.091
Kansas,Wyandotte,2014,0.087
Kansas,Wyandotte,2015,0.091
Kentucky,Adair,2012,0.134
Kentucky,Adair,2013,0.139
Kentucky,Adair,2014,0.131
Kentucky,Adair,2015,0.137
Kentucky,Allen,2012,0.107
Kentucky,Allen,2013,0.108
Kentucky,Allen,2014,0.116
Kentucky,Allen,2015,0.120
Kentucky,Anderson,2012,0.100
Kentucky,Anderson,2013,0.102
Kentucky,Anderson,2014,0.102
Kentucky,Anderson,2015,0.105
Kentucky,Ballard,2012,0.123
Kentucky,Ballard,2013,0.131
Kentucky,Ballard,2014,0.140
Kentucky,Ballard,2015,0.149
Kentucky,Barren,2012,0.124
Kentucky,Barren,2013,0.132
Kentucky,Barren,2014,0.137
Kentucky,Barren,2015,0.129
Kentucky,Bath,2012,0.112
Kentucky,Bath,2013,0.105
Kentucky,Bath,2014,0.108
Kentucky,Bath,2015,0.135
Kentucky,Bell,2012,0.127
Kentucky,Bell,2013,0.129
Kentucky,Bell,2014,0.141
Kentucky,Bell,2015,0.143
Kentucky,Boone,2012,0.063
Kentucky,Boone,2013,0.063
Kentucky,Boone,2014,0.071
Kentucky,Boone,2015,0.070
Kentucky,Bourbon,2012,0.118
Kentucky,Bourbon,2013,0.114
Kentucky,Bourbon,2014,0.113
Kentucky,Bourbon,2015,0.107
Kentucky,Boyd,2012,0.134
Kentucky,Boyd,2013,0.130
Kentucky,Boyd,2014,0.125
Kentucky,Boyd,2015,0.121
Kentucky,Boyle,2012,0.111
Kentucky,Boyle,2013,0.110
Kentucky,Boyle,2014,0.108
Kentucky,Boyle,2015,0.126
Kentucky,Bracken,2012,0.164
Kentucky,Bracken,2013,0.143
Kentucky,Bracken,2014,0.144
Kentucky,Bracken,2015,0.144
Kentucky,Breathitt,2012,0.137
Kentucky,Breathitt,2013,0.140
Kentucky,Breathitt,2014,0.118
Kentucky,Breathitt,2015,0.104
Kentucky,Breckinridge,2012,0.113
Kentucky,Breckinridge,2013,0.112
Kentucky,Breckinridge,2014,0.108
Kentucky,Breckinridge,2015,0.102
Kentucky,Bullitt,2012,0.072
Kentucky,Bullitt,2013,0.084
Kentucky,Bullitt,2014,0.082
Kentucky,Bullitt,2015,0.081
Kentucky,Butler,2012,0.106
Kentucky,Butler,2013,0.100
Kentucky,Butler,2014,0.117
Kentucky,Butler,2015,0.112
Kentucky,Caldwell,2012,0.124
Kentucky,Caldwell,2013,0.131
Kentucky,Caldwell,2014,0.136
Kentucky,Caldwell,2015,0.136
Kentucky,Calloway,2012,0.123
Kentucky,Calloway,2013,0.115
Kentucky,Calloway,2014,0.118
Kentucky,Calloway,2015,0.123
Kentucky,Campbell,2012,0.104
Kentucky,Campbell,2013,0.103
Kentucky,Campbell,2014,0.099
Kentucky,Campbell,2015,0.104
Kentucky,Carlisle,2012,0.130
Kentucky,Carlisle,2013,0.130
Kentucky,Carlisle,2014,0.147
Kentucky,Carlisle,2015,0.143
Kentucky,Carroll,2012,0.094
Kentucky,Carroll,2013,0.094
Kentucky,Carroll,2014,0.092
Kentucky,Carroll,2015,0.094
Kentucky,Carter,2012,0.123
Kentucky,Carter,2013,0.126
Kentucky,Carter,2014,0.128
Kentucky,Carter,2015,0.127
Kentucky,Casey,2012,0.138
Kentucky,Casey,2013,0.136
Kentucky,Casey,2014,0.139
Kentucky,Casey,2015,0.130
Kentucky,Christian,2012,0.086
Kentucky,Christian,2013,0.086
Kentucky,Christian,2014,0.095
Kentucky,Christian,2015,0.097
Kentucky,Clark,2012,0.115
Kentucky,Clark,2013,0.101
Kentucky,Clark,2014,0.105
Kentucky,Clark,2015,0.105
Kentucky,Clay,2012,0.114
Kentucky,Clay,2013,0.112
Kentucky,Clay,2014,0.107
Kentucky,Clay,2015,0.110
Kentucky,Clinton,2012,0.177
Kentucky,Clinton,2013,0.178
Kentucky,Clinton,2014,0.155
Kentucky,Clinton,2015,0.153
Kentucky,Crittenden,2012,0.157
Kentucky,Crittenden,2013,0.155
Kentucky,Crittenden,2014,0.150
Kentucky,Crittenden,2015,0.137
Kentucky,Cumberland,2012,0.147
Kentucky,Cumberland,2013,0.141
Kentucky,Cumberland,2014,0.127
